Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,text
45053506,2019-12-01T00:37:31.000,2019-12-01T01:44:15.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11106,21-16 31 AVENUE,31 AVENUE,21 STREET,23 STREET,21 STREET,23 STREET,,ASTORIA,31 AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,2019-12-01T06:44:16.000,01 QUEENS,4005520022,QUEENS,1003736,218804,ONLINE,Unspecified,QUEENS,,,,,,,,40.7672213584817,-73.92965373777886,"{'longitude': '-73.92965373777886', 'latitude': '40.7672213584817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party The Police Department reviewed your complaint and provided additional information below.
45052248,2019-12-01T00:36:37.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032,545 WEST  156 STREET,WEST  156 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,,NEW YORK,WEST  156 STREET,,In Progress,,,,12 MANHATTAN,1021150060,MANHATTAN,999649,242778,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.83303148789812,-73.94435320079812,"{'longitude': '-73.94435320079812', 'latitude': '40.83303148789812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party
45053317,2019-12-01T00:36:27.000,2019-12-01T00:57:54.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10031,1789 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  148 STREET,WEST  149 STREET,WEST  148 STREET,WEST  149 STREET,,NEW YORK,AMSTERDAM AVENUE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the pre,2019-12-01T05:57:55.000,09 MANHATTAN,1020630062,MANHATTAN,999209,240757,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8274851794288,-73.94594771866609,"{'longitude': '-73.94594771866609', 'latitude': '40.8274851794288', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party The Police Department responded to the complaint but officers were unable to gain entry into the pre
45054897,2019-12-01T00:36:00.000,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,-999 WHITTEMORE AVE,WHITTEMORE AVE,TREMONT AVE E,UNNAMED ST,,,ADDRESS,,,,Open,,,,Unspecified BRONX,,BRONX,,,UNKNOWN,Unspecified,BRONX,,,,,,,,,,,,,,,,Street Light Condition Street Light Out
45053766,2019-12-01T00:35:59.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11385,1501 DECATUR STREET,DECATUR STREET,DECATUR STREET,BEND,DECATUR STREET,BEND,,RIDGEWOOD,DECATUR STREET,,In Progress,,,,05 QUEENS,4035410001,QUEENS,1011024,191752,MOBILE,Unspecified,QUEENS,,,,,,,,40.69295121845135,-73.90345104241707,"{'longitude': '-73.90345104241707', 'latitude': '40.69295121845135', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Street/Sidewalk Loud Talking
45053489,2019-12-01T00:35:50.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10034,643 WEST  207 STREET,WEST  207 STREET,COOPER STREET,SEAMAN AVENUE,COOPER STREET,SEAMAN AVENUE,,NEW YORK,WEST  207 STREET,,In Progress,,,,12 MANHATTAN,1022420029,MANHATTAN,1005861,255788,PHONE,Unspecified,MANHATTAN,,,,,,,,40.868727052456876,-73.92186319905834,"{'longitude': '-73.92186319905834', 'latitude': '40.868727052456876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party
45052727,2019-12-01T00:35:10.000,2019-12-01T01:30:21.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,11205,317 CLERMONT AVENUE,CLERMONT AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,,BROOKLYN,CLERMONT AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,2019-12-01T06:30:24.000,02 BROOKLYN,3021050001,BROOKLYN,992611,189989,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68814873965035,-73.96985181345853,"{'longitude': '-73.96985181345853', 'latitude': '40.68814873965035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party The Police Department responded to the complaint and with the information available observed no evid
45051500,2019-12-01T00:34:04.000,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11222,725 LEONARD STREET,LEONARD STREET,CALYER STREET,GREENPOINT AVENUE,CALYER STREET,GREENPOINT AVENUE,,BROOKLYN,LEONARD STREET,,In Progress,,,,01 BROOKLYN,3025740053,BROOKLYN,997312,204948,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.72920195688793,-73.95287187833944,"{'longitude': '-73.95287187833944', 'latitude': '40.72920195688793', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Talking
45050658,2019-12-01T00:33:41.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10465,1110 STADIUM AVENUE,STADIUM AVENUE,LAYTON AVENUE,BEND,LAYTON AVENUE,BEND,,BRONX,STADIUM AVENUE,,In Progress,,,,10 BRONX,2054090041,BRONX,1034810,243905,MOBILE,Unspecified,BRONX,,,,,,,,40.835993472724006,-73.8172849355178,"{'longitude': '-73.8172849355178', 'latitude': '40.835993472724006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Illegal Parking Blocked Hydrant
45050278,2019-12-01T00:33:14.000,,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Dry Cleaning Vapors (PERC),3+ Family Apartment Building,11105,21-33 28 STREET,28 STREET,21 AVENUE,DITMARS BOULEVARD,21 AVENUE,DITMARS BOULEVARD,,ASTORIA,28 STREET,,In Progress,,,,01 QUEENS,4008470121,QUEENS,1008883,222877,ONLINE,Unspecified,QUEENS,,,,,,,,40.77838782917895,-73.91105767349089,"{'longitude': '-73.91105767349089', 'latitude': '40.77838782917895', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Indoor Air Quality Dry Cleaning Vapors (PERC)
45052916,2019-12-01T00:33:00.000,,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11419,97-21 110 STREET,110 STREET,95 AVENUE,101 AVENUE,95 AVENUE,101 AVENUE,,SOUTH RICHMOND HILL,110 STREET,,In Progress,,,,09 QUEENS,4094120061,QUEENS,1030164,190416,ONLINE,Unspecified,QUEENS,,,,,,,,40.689205612746036,-73.83444007009157,"{'longitude': '-73.83444007009157', 'latitude': '40.689205612746036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Drug Activity Use Outside
45050225,2019-12-01T00:32:52.000,2019-12-01T01:43:50.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11106,21-16 31 AVENUE,31 AVENUE,21 STREET,23 STREET,21 STREET,23 STREET,,ASTORIA,31 AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,2019-12-01T06:43:56.000,01 QUEENS,4005520022,QUEENS,1003736,218804,ONLINE,Unspecified,QUEENS,,,,,,,,40.7672213584817,-73.92965373777886,"{'longitude': '-73.92965373777886', 'latitude': '40.7672213584817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party The Police Department reviewed your complaint and provided additional information below.
45050536,2019-12-01T00:32:26.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10452,1196 NELSON AVENUE,NELSON AVENUE,WEST  167 STREET,WEST  168 STREET,WEST  167 STREET,WEST  168 STREET,,BRONX,NELSON AVENUE,,In Progress,,,,04 BRONX,2025150009,BRONX,1004864,244406,ONLINE,Unspecified,BRONX,,,,,,,,40.837489243351214,-73.9255029520553,"{'longitude': '-73.9255029520553', 'latitude': '40.837489243351214', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Banging/Pounding
45053566,2019-12-01T00:32:08.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11208,1 ELTON STREET,ELTON STREET,JAMAICA AVENUE,RIDGEWOOD AVENUE,JAMAICA AVENUE,RIDGEWOOD AVENUE,,BROOKLYN,ELTON STREET,,In Progress,,,,05 BROOKLYN,3039090008,BROOKLYN,1015980,188351,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.683599881434674,-73.88559538840981,"{'longitude': '-73.88559538840981', 'latitude': '40.683599881434674', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party
45053651,2019-12-01T00:31:43.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11228,1565 78 STREET,78 STREET,15 AVENUE,16 AVENUE,15 AVENUE,16 AVENUE,,BROOKLYN,78 STREET,,In Progress,,,,11 BROOKLYN,3062460049,BROOKLYN,983286,163382,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.615122216410214,-74.00347219914364,"{'longitude': '-74.00347219914364', 'latitude': '40.615122216410214', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Illegal Parking Blocked Hydrant
45052863,2019-12-01T00:30:57.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,99-14 42 AVENUE,42 AVENUE,99 STREET,BEND,99 STREET,BEND,,CORONA,42 AVENUE,,In Progress,,,,04 QUEENS,4016170008,QUEENS,1021657,211560,ONLINE,Unspecified,QUEENS,,,,,,,,40.74728078472958,-73.86499765215795,"{'longitude': '-73.86499765215795', 'latitude': '40.74728078472958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway No Access
45050596,2019-12-01T00:30:54.000,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11420,120-06 ROCKAWAY BOULEVARD,ROCKAWAY BOULEVARD,120 STREET,121 STREET,120 STREET,121 STREET,,SOUTH OZONE PARK,ROCKAWAY BOULEVARD,,In Progress,,Your complaint has been received by the Police Department and additional information will be availab,2019-12-01T06:19:38.000,10 QUEENS,4117130037,QUEENS,1034729,185588,MOBILE,Unspecified,QUEENS,,,,,,,,40.67592902161404,-73.81801548500097,"{'longitude': '-73.81801548500097', 'latitude': '40.67592902161404', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Commercial Loud Music/Party Your complaint has been received by the Police Department and additional information will be availab
45050490,2019-12-01T00:29:50.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11223,1701 WEST    3 STREET,WEST    3 STREET,QUENTIN ROAD,KINGS HIGHWAY,QUENTIN ROAD,KINGS HIGHWAY,,BROOKLYN,WEST    3 STREET,,In Progress,,,,11 BROOKLYN,3066540001,BROOKLYN,990808,160062,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.60600712454292,-73.97638218530582,"{'longitude': '-73.97638218530582', 'latitude': '40.60600712454292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party
45050614,2019-12-01T00:28:57.000,,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11208,304 SHERIDAN AVENUE,SHERIDAN AVENUE,BELMONT AVENUE,SUTTER AVENUE,BELMONT AVENUE,SUTTER AVENUE,,BROOKLYN,SHERIDAN AVENUE,,In Progress,,,,05 BROOKLYN,3042550027,BROOKLYN,1021427,185048,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.67451270295752,-73.86597411972934,"{'longitude': '-73.86597411972934', 'latitude': '40.67451270295752', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Illegal Parking Commercial Overnight Parking
45050529,2019-12-01T00:28:55.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,10012,14 EAST    4 STREET,EAST    4 STREET,BROADWAY,LAFAYETTE STREET,BROADWAY,LAFAYETTE STREET,,NEW YORK,EAST    4 STREET,,In Progress,,,,02 MANHATTAN,1005317501,MANHATTAN,986030,204532,PHONE,Unspecified,MANHATTAN,,,,,,,,40.72806960369079,-73.99357781142724,"{'longitude': '-73.99357781142724', 'latitude': '40.72806960369079', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party
45054879,2019-12-01T00:28:40.000,2019-12-01T01:30:12.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,2767 MARION AVENUE,MARION AVENUE,EAST  197 STREET,EAST  198 STREET,EAST  197 STREET,EAST  198 STREET,,BRONX,MARION AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,2019-12-01T06:30:14.000,07 BRONX,2032890050,BRONX,1015236,255015,ONLINE,Unspecified,BRONX,,,,,,,,40.86657747350441,-73.88797052473822,"{'longitude': '-73.88797052473822', 'latitude': '40.86657747350441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party The Police Department responded to the complaint and with the information available observed no evid
45049104,2019-12-01T00:28:29.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10453,1694 DAVIDSON AVENUE,DAVIDSON AVENUE,WEST  174 STREET,WEST CLIFFORD PLACE,WEST  174 STREET,WEST CLIFFORD PLACE,,BRONX,DAVIDSON AVENUE,,In Progress,,,,05 BRONX,2028610021,BRONX,1008022,247827,ONLINE,Unspecified,BRONX,,,,,,,,40.84687094815439,-73.91407811861039,"{'longitude': '-73.91407811861039', 'latitude': '40.84687094815439', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Banging/Pounding
45050312,2019-12-01T00:28:13.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11377,41-24 53 STREET,53 STREET,SKILLMAN AVENUE,ROOSEVELT AVENUE,SKILLMAN AVENUE,ROOSEVELT AVENUE,,WOODSIDE,53 STREET,,In Progress,,,,02 QUEENS,4013150066,QUEENS,1008804,210759,PHONE,Unspecified,QUEENS,,,,,,,,40.74512727090868,-73.91138718015367,"{'longitude': '-73.91138718015367', 'latitude': '40.74512727090868', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party
45053689,2019-12-01T00:27:15.000,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10025,310 WEST   99 STREET,WEST   99 STREET,WEST END AVENUE,RIVERSIDE DRIVE,WEST END AVENUE,RIVERSIDE DRIVE,,NEW YORK,WEST   99 STREET,,In Progress,,,,07 MANHATTAN,1018880031,MANHATTAN,991955,229770,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.79733823331105,-73.97217165572432,"{'longitude': '-73.97217165572432', 'latitude': '40.79733823331105', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Talking
45054876,2019-12-01T00:26:57.000,2019-12-01T01:59:08.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11221,63 STUYVESANT AVENUE,STUYVESANT AVENUE,PULASKI STREET,DEKALB AVENUE,PULASKI STREET,DEKALB AVENUE,,BROOKLYN,STUYVESANT AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,2019-12-01T06:59:10.000,03 BROOKLYN,3015990006,BROOKLYN,1002492,192075,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.69385947735545,-73.93421715524124,"{'longitude': '-73.93421715524124', 'latitude': '40.69385947735545', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Talking The Police Department responded and upon arrival those responsible for the condition were gone.
45050410,2019-12-01T00:26:20.000,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10035,2270 2 AVENUE,2 AVENUE,EAST  116 STREET,EAST  117 STREET,EAST  116 STREET,EAST  117 STREET,,NEW YORK,2 AVENUE,,In Progress,,,,11 MANHATTAN,1016880053,MANHATTAN,1001555,229785,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7973658186304,-73.9374990616476,"{'longitude': '-73.9374990616476', 'latitude': '40.7973658186304', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Commercial Loud Music/Party
45052120,2019-12-01T00:26:17.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10452,133 WEST  169 STREET,WEST  169 STREET,NELSON AVENUE,PLIMPTON AVENUE,NELSON AVENUE,PLIMPTON AVENUE,,BRONX,WEST  169 STREET,,In Progress,,,,04 BRONX,2025210081,BRONX,1005154,245335,PHONE,Unspecified,BRONX,,,,,,,,40.84003839577784,-73.92445202446824,"{'longitude': '-73.92445202446824', 'latitude': '40.84003839577784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party
45054499,2019-12-01T00:26:09.000,,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10034,INDIAN ROAD,INDIAN ROAD,INDIAN ROAD,WEST  214 STREET,INDIAN ROAD,WEST  214 STREET,,,,,In Progress,,,,12 MANHATTAN,,MANHATTAN,1006458,257004,PHONE,Unspecified,MANHATTAN,,,,,,,,40.87206311741702,-73.91970065484989,"{'longitude': '-73.91970065484989', 'latitude': '40.87206311741702', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Park Loud Music/Party
45049503,2019-12-01T00:26:08.000,2019-12-01T01:07:21.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10009,208 EAST    7 STREET,EAST    7 STREET,AVENUE B,AVENUE C,AVENUE B,AVENUE C,,NEW YORK,EAST    7 STREET,,Closed,,Your request can not be processed at this time because of insufficient contact information. Please c,2019-12-01T06:07:25.000,03 MANHATTAN,1003890022,MANHATTAN,989765,203267,PHONE,Unspecified,MANHATTAN,,,,,,,,40.72459594632286,-73.98010307633487,"{'longitude': '-73.98010307633487', 'latitude': '40.72459594632286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party Your request can not be processed at this time because of insufficient contact information. Please c
45053520,2019-12-01T00:26:05.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10463,1 JACOBUS PLACE,JACOBUS PLACE,WEST  225 STREET,FT CHARLES PLACE,WEST  225 STREET,FT CHARLES PLACE,,BRONX,JACOBUS PLACE,,In Progress,,,,08 BRONX,1022150339,BRONX,1008544,258129,MOBILE,Unspecified,BRONX,,,,,,,,40.875145400143914,-73.91215405363715,"{'longitude': '-73.91215405363715', 'latitude': '40.875145400143914', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party
45052923,2019-12-01T00:26:01.000,2019-12-01T00:30:06.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,1911 HIMROD STREET,HIMROD STREET,WOODWARD AVENUE,FAIRVIEW AVENUE,WOODWARD AVENUE,FAIRVIEW AVENUE,,RIDGEWOOD,HIMROD STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,2019-12-01T05:30:07.000,05 QUEENS,4033860063,QUEENS,1008838,197447,MOBILE,Unspecified,QUEENS,,,,,,,,40.70858899633089,-73.9113131169976,"{'longitude': '-73.9113131169976', 'latitude': '40.70858899633089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Illegal Parking Blocked Hydrant The Police Department reviewed your complaint and provided additional information below.
